,index,Tags,text,top9_topic_bert,top9_topic,top9_topic_bert_str,top9_descricao,top9_tags_descricao,mean_similarity_top9_descricao
446,4266aa248d5b1ea4.json,[],"['Rearrangement Junction Detection Arabidopsis Mitochondrion', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Filter FASTQ', 'output_file', 'fastq_filter', 'Filter FASTQ', 'output_file', 'fastq_filter', 'FASTQ to Tabular', 'output_file', 'fastq_to_tabular', 'FASTQ to Tabular', 'output_file', 'fastq_to_tabular', 'Compare two Datasets', 'out_file1', 'Compare two Datasets', 'out_file1', 'Tabular to FASTQ', 'output_file', 'tabular_to_fastq', 'Tabular to FASTQ', 'output_file', 'tabular_to_fastq', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'FASTQ to Tabular', 'output_file', 'fastq_to_tabular', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'FASTQ to Tabular', 'output_file', 'fastq_to_tabular', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Paste', 'out_file1', 'Filter', 'out_file1', 'Compare two Datasets', 'out_file1', 'Compare two Datasets', 'out_file1', 'Tabular to FASTQ', 'output_file', 'tabular_to_fastq', 'Sort', 'out_file1', 'Tabular to FASTQ', 'output_file', 'tabular_to_fastq', 'Sort', 'out_file1', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Cut', 'out_file1', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Cut', 'out_file1', 'Trim', 'out_file1', 'Trim', 'out_file1', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Paste', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compare two Datasets', 'out_file1']","['fastq_to_tabular', '', '', '', '', '', '', '', '', '']",-1,fastq_to_tabular         ,"[322, 67, 686, 409, 484, 938, 454, 646, 856]","[['aptamer', 'SELEX'], [], ['Hi-C'], [], [], [], [], [], []]",0.87479186
447,13a550ed56b56502.json,[],"['Workflow constructe gnene lens', 'Input Dataset', 'Input dataset', 'Input 2', 'Input dataset', 'Histogram', 'out_file1', 'histogram', 'Principal Component Analysis', 'out_file1', 'out_file2', 'principal_component_analysis']","['input', 'dataset', 'histogram', 'workflow', 'principal_component_analysis', 'principal', 'lens', 'gnene', 'constructe', 'component']",0,input dataset histogram workflow principal_component_analysis principal lens gnene constructe component,"[884, 137, 600, 1004, 687, 992, 947, 841, 769]","[[], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], ['COVID-19', 'covid19.galaxyproject.org', 'iwc', 'emergen_validated'], ['ChIPseq', 'tutorial'], [], ['COVID-19', 'covid19.galaxyproject.org']]",0.891516
448,89660361d4121fa8.json,[],"[""Workflow constructed from history 'K22063917 Assignment FINAL - SnpEffeff'"", 'annotation.bed', 'Input dataset', 'NGS0001.R1.fastq.qz', 'Input dataset', 'NGS0001.R2.fastq.qz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Flagstat', 'output1', 'samtools_flagstat', 'Flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'IdxStats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'bcftools stats', 'output_file', 'bcftools_stats', 'Summary Statistics', 'out_file1', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff', 'annotation.bed', 'NGS0001.R1.fastq.qz', 'NGS0001.R2.fastq.qz']","['r1', 'bwa', 'qz', 'ngs0001', 'fastq', '', '', '', '', '']",-1,r1 bwa qz ngs0001 fastq     ,"[572, 575, 748, 36, 65, 716, 466, 73, 827]","[[], [], [], [], [], [], [], [], []]",0.81724006
449,751367180f8acb26.json,[],"['Gene expression(FPKM)', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks']","['transcripts_expression', 'total_map_mass', 'genes_expression', 'gene', 'fpkm', 'expression', 'assembled_isoforms', 'align_summary', '', '']",0,transcripts_expression total_map_mass genes_expression gene fpkm expression assembled_isoforms align_summary  ,"[810, 115, 573, 26, 456, 952, 983, 12, 480]","[[], [], [], [], [], [], [], [], []]",0.9342074
450,96981d6acd91dc03.json,[],"['imported: MACS (mm8)', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'experimental', 'Input dataset', 'control', 'Input dataset', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'peakcalling_macs']","['output_file', 'for', 'input', 'map', 'dataset', 'bwa_wrappers', 'bwa', 'bam', 'output', 'output1']",0,output_file for input map dataset bwa_wrappers bwa bam output output1,"[603, 331, 58, 175, 844, 835, 478, 695, 7]","[[], ['name:test'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], [], [], []]",0.91901237
451,c88708cd216dbc17.json,[],"['Workflow 2 & 3 GAL', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Concatenate datasets', 'out_file1', 'Concatenate datasets', 'out_file1', 'Group', 'out_file1', 'Group', 'out_file1', 'Join two Datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Add column', 'out_file1', 'Concatenate datasets', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Filter', 'out_file1']","['out_file1', 'filter', 'compute', 'datasets', 'two', 'join', 'cut', 'concatenate', 'group', 'workflow']",0,out_file1 filter compute datasets two join cut concatenate group workflow,"[96, 735, 241, 185, 762, 50, 127, 405, 904]","[[], [], [], [], [], [], [], [], []]",0.922889
452,5a86d93c01c4cf39.json,[],"['RNA-Seq_C_Analysis - Differential Expression', 'Zea mays gtf Filtered Gene Set', 'Input dataset', 'Reads_WT_aligned', 'Input dataset', 'Reads_MUT_aligned', 'Input dataset', 'Cuffdiff', 'isoforms_read_group', 'genes_read_group', 'cds_read_group', 'tss_groups_read_group', 'read_group_info', 'run_info', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'cds_count_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'tss_groups_count_tracking', 'genes_exp', 'genes_fpkm_tracking', 'genes_count_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'isoforms_count_tracking', 'output_cummerbund', 'cuffdiff']","['output_cummerbund', 'isoforms_fpkm_tracking', 'run_info', 'genes_read_group', 'genes_fpkm_tracking', 'genes_count_tracking', 'cds_read_group', 'cds_diff', 'input', 'dataset']",-1,output_cummerbund isoforms_fpkm_tracking run_info genes_read_group genes_fpkm_tracking genes_count_tracking cds_read_group cds_diff input dataset,"[191, 612, 424, 727, 707, 26, 92, 952, 573]","[[], [], [], ['RNAseq', 'Illumina', 'Tophat', 'Cuffdiff'], [], [], [], [], []]",0.9379796
453,87c5c719171388c2.json,"['testtag', 'mytag']","['UNZIPTEST', 'Input dataset collection', 'input', 'Unzip collection', 'forward', 'reverse', 'testtag', 'mytag', 'runtime parameter for tool Unzip collection', 'input dataset(s) (forward)', 'input dataset(s) (reverse)']","['testtag', 'dataset', 'collection', 'input', '', '', '', '', '', '']",-1,testtag dataset collection input      ,"[53, 894, 202, 608, 1003, 714, 881, 972, 617]","[[], [], ['Hi-C'], [], [], ['aptamer', 'SELEX'], [], [], []]",0.8656214
454,38cc6577c9b15275.json,[],"['Coursera_DatasciencewithGalaxy_Programmingassignment', 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'fastq_input', 'fastq_input', 'BWA-MEM', 'bam_output', 'bwa', 'fastq_input', 'fastq_input', 'BWA-MEM', 'bam_output', 'bwa', 'fastq_input', 'fastq_input', 'BWA-MEM', 'bam_output', 'bwa', 'inputFile', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'inputFile', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'inputFile', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'inputFile', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'inputFile', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'inputFile', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'ignorelines', 'input1', 'Group', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'infile', 'Sort', 'outfile', 'text_processing', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool AddOrReplaceReadGroups', 'runtime parameter for tool AddOrReplaceReadGroups', 'runtime parameter for tool AddOrReplaceReadGroups', 'runtime parameter for tool MergeSamFiles', 'runtime parameter for tool MarkDuplicates', 'runtime parameter for tool CleanSam', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool ANNOVAR Annotate VCF', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool Group', 'runtime parameter for tool Group', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Sort']","['table_annovar', 'text_processing', 'input1', '', '', '', '', '', '', '']",-1,table_annovar text_processing input1       ,"[838, 646, 540, 485, 89, 522, 843, 604, 588]","[[], [], [], ['name:iris', 'name:Groups', 'Scatterplot'], ['RNAseq', 'illumina'], [], [], [], []]",0.913334
455,5c4ce4a781317ebb.json,[],"['Bill Gao', 'SNP bam from human SE FASTQ', 'input FASTQ', 'Input dataset', 'SNP coordinate BED', 'Input dataset', 'library', 'HISAT2', 'output_alignments', 'hisat2', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Samtools view', 'outputsam', 'samtools_view', 'runtime parameter for tool HISAT2', 'input FASTQ', 'SNP coordinate BED', 'Filtered bam']","['runtime', 'parameter', 'markduplicates', 'tool', 'for', 'dataset', 'coordinate', 'bed', 'snp', 'hisat2']",-1,runtime parameter markduplicates tool for dataset coordinate bed snp hisat2,"[676, 94, 44, 947, 444, 879, 544, 664, 863]","[[], ['Rna', 'Rnaseq', 'Bioinformatics'], [], ['ChIPseq', 'tutorial'], [], [], [], ['RNASeq', 'Bacteria', 'FastQC', 'MultiQC', 'Trimmomatic', 'Bowtie2', 'featureCounts', 'DESeq2'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org']]",0.91607356
456,2ae1b71ea4634d1e.json,[],"['DEG:Tuxedo2 - 2 Conditions 3 Replicates each', 'fastq condition 1 replicate 1', 'Input dataset', 'fastq condition 1 replicate 2', 'Input dataset', 'fastq condition 1 replicate 3', 'Input dataset', 'Genome Reference GTF', 'Input dataset', 'fastq condition 2 replicate 1', 'Input dataset', 'fastq condition 2 replicate 2', 'Input dataset', 'fastq condition 2 replicate 3', 'Input dataset', 'refGenomeSource', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'refGenomeSource', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'refGenomeSource', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'refGenomeSource', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'refGenomeSource', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'refGenomeSource', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cuffmerge', 'merged_transcripts', 'cuffmerge', 'Cuffcompare', 'transcripts_accuracy', 'input1_tmap', 'input1_refmap', 'transcripts_combined', 'cuffcompare', 'Cuffdiff', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'genes_exp', 'genes_fpkm_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'cuffdiff', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat']","['cufflinks', 'input', 'dataset', 'skipped', 'deletions', 'condition', 'assembled_isoforms', 'align_summary', 'transcripts_expression', 'replicate']",0,cufflinks input dataset skipped deletions condition assembled_isoforms align_summary transcripts_expression replicate,"[12, 952, 449, 573, 682, 389, 115, 760, 810]","[[], [], [], [], [], [], [], ['Fasta', 'NGS', 'Genome', 'Draft'], []]",0.9126941
457,52e20808e37c8afd.json,[],"['Bill Gao', 'SNP bam from human DE FASTQ', 'Paired-end FASTQ 1', 'Input dataset', 'Paired-end FASTQ 2', 'Input dataset', 'SNP coordinate BED', 'Input dataset', 'HISAT2', 'output_alignments', 'hisat2', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Samtools view', 'outputsam', 'samtools_view', 'Paired-end FASTQ 1', 'Paired-end FASTQ 2', 'SNP coordinate BED', 'Filtered bam']","['fastq', 'end', 'paired', 'snp', 'input', 'dataset', 'bed', 'coordinate', 'bam', 'outfile']",0,fastq end paired snp input dataset bed coordinate bam outfile,"[634, 547, 141, 341, 125, 715, 272, 389, 444]","[[], [], [], [], [], [], ['mpxv', 'generic'], [], []]",0.87683195
458,535484d6482b80f4.json,[],"['HW5', 'Filter FASTQ', 'output_file', 'fastq_filter', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'FreeBayes', 'output_vcf', 'freebayes', 'Flagstat', 'output1', 'samtools_flagstat']","['output_vcf', 'output_file', 'output', 'hw5', '', '', '', '', '', '']",-1,output_vcf output_file output hw5      ,"[695, 309, 61, 588, 1011, 91, 95, 469, 155]","[[], ['COVID-19', 'covid19.galaxyproject.org'], [], [], [], [], [], [], ['COVID-19', 'covid19.galaxyproject.org']]",0.89983535
459,e4e5dec116e7240b.json,[],"['Transcriptome assembly (trimmomatic-tophat-cufflink)', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'refGenomeSource', 'singlePaired', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'unmapped', 'tophat2', 'input1', 'Flagstat', 'output1', 'samtools_flagstat', 'input', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool Flagstat', 'runtime parameter for tool Cufflinks']","['samtools_flagstat', 'refgenomesource', 'output1', 'junctions', 'insertions', 'assembled_isoforms', 'accepted_hits', 'flagstat', 'trimmomatic', '']",-1,samtools_flagstat refgenomesource output1 junctions insertions assembled_isoforms accepted_hits flagstat trimmomatic ,"[480, 456, 12, 179, 759, 288, 952, 326, 939]","[[], [], [], ['RNAseq'], [], [], [], [], ['rnaseq', 'tophat2', 'fastq', 'protein_interaction', 'miRNA_target_prediction', 'network_construction', 'de_genes', 'splice_variants']]",0.88793665
460,202648c6c615929b.json,[],"[""Workflow constructed from history 'Coursera Galaxy'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Group', 'out_file1', 'Sort', 'outfile', 'text_processing']","['markduplicates', '', '', '', '', '', '', '', '', '']",-1,markduplicates         ,"[157, 435, 214, 349, 316, 337, 383, 358, 158]","[[], [], [], [], ['bwa-mem', 'cleansam', 'fixmate', 'hg19', 'markduplicate', 'filtersam'], [], [], [], []]",0.8527679
461,c060cfc7463ab118.json,[],"[""Workflow constructed from history ' Galaxy 101_Assignment#2'"", 'Exons', 'Input dataset', 'Features', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'input', 'Select first', 'out_file1', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'Top 5 Exons']","['input', 'out_file1', 'input1', 'exons', 'input2', 'dataset', 'join', 'constructed', 'from', 'features']",0,input out_file1 input1 exons input2 dataset join constructed from features,"[503, 136, 731, 331, 838, 258, 901, 762, 251]","[[], [], [], ['name:test'], [], [], [], [], []]",0.94353443
